anime_id,score,rating_count,ranked,popularity,members,favorites
35735,N/A,,,16735,181,0
29551,5.44,183,,13785,410,0
50419,N/A,,,15615,252,0
43729,N/A,,,11674,956,3
35498,6.67,5459,,5084,11854,104
31898,5.45,131,,13958,389,0
7423,5.30,252,,13167,508,0
21761,N/A,,,14803,308,0
9887,5.19,387,,10521,1398,2
1936,5.62,397,,10330,1531,3
10799,5.89,2739,,7467,4545,8
4560,5.04,246,,11813,837,1
11681,N/A,,,16439,197,0
43505,N/A,,,19192,23,0
23825,5.71,285,,12166,735,0
48016,N/A,,,18766,36,0
43405,N/A,,,19186,25,0
39966,5.74,8303,,3477,28907,37
31465,N/A,,,17191,156,0
900,6.85,66765,,1588,107254,26
8677,6.26,252,,11756,858,3
1203,7.32,3074,,5770,8639,19
11073,6.44,4837,,5346,10396,4
10477,6.17,5510,,4928,12773,3
36808,N/A,,,16699,185,0
34665,N/A,,,17075,162,0
30050,N/A,,,15408,265,0
40040,5.43,106,,13003,561,3
34888,5.31,686,,9960,1769,1
842,7.15,3984,,4962,12568,37
36890,6.12,170,,9850,1845,3
50290,N/A,,,15641,293,0
3433,6.33,196,,11975,787,4
41308,N/A,,,18032,116,0
6993,5.78,827,,10239,1632,1
7171,6.09,858,,10030,1722,2
1271,5.54,1762,,7588,4344,5
30262,5.93,1704,,7479,4524,5
1327,7.40,5335,,4912,12852,64
33493,5.11,237,,12219,720,2
7028,3.76,751,,10848,1227,1
49460,N/A,,,12521,732,0
36799,5.70,393,,12016,779,0
1935,6.78,4214,,4406,17044,58
392,8.45,258148,,279,579951,19074
20649,7.05,8290,,4311,17825,16
33544,5.30,296,,12080,759,0
36921,6.32,861,,10072,1698,0
42616,N/A,,,17853,125,0
18849,7.65,15268,,3334,30922,29
2916,6.94,289,,11208,1056,6
40468,N/A,,,17958,114,0
32013,7.07,69559,,1145,162058,532
9311,7.01,3627,,5586,9313,33
10723,6.48,355,,9793,1878,2
13595,6.81,4352,,5274,10762,71
30076,5.16,157,,14819,308,0
39116,6.58,189,,13311,484,4
17481,5.67,151,,13300,481,0
32809,N/A,,,15081,286,0
3473,5.47,873,,10158,1636,1
17403,6.22,113,,11882,825,1
4192,7.69,52248,,1585,107468,473
49134,7.09,166,,11604,905,9
48111,N/A,,,19125,28,0
1427,5.93,2047,,7049,5182,2
30082,N/A,,,16119,217,0
2915,6.42,495,,10343,1519,3
18527,N/A,,,14985,296,0
1328,6.44,1770,,7896,3892,2
37996,7.53,20728,,2878,40688,18
39609,6.78,8557,,3272,32376,81
48590,7.36,25846,,2756,46970,67
10217,6.06,1978,,5980,7901,6
8179,N/A,,,13867,399,0
29966,N/A,,,16138,216,0
23895,5.67,249,,12319,697,0
31534,5.89,939,,10132,1656,7
34194,N/A,,,16203,211,1
34342,N/A,,,18083,96,0
355,7.48,234065,,343,499130,4862
913,6.60,1222,,6955,5384,6
38273,N/A,,,7466,4550,1
45790,N/A,,,18859,32,0
8218,5.72,187,,12721,602,0
5478,N/A,,,13730,416,0
813,8.15,719278,,99,1067195,31821
25835,8.30,122396,,435,401126,6028
9770,6.06,265,,12035,776,2
38560,N/A,,,16722,183,0
9588,6.29,1736,,6985,5311,10
37778,6.57,2716,,6956,5398,7
2302,6.25,1755,,7742,4103,1
49274,N/A,,,17775,186,0
35294,5.37,171,,14858,305,0
35757,6.54,21203,,2526,51742,64
41564,5.23,306,,12545,663,0
1585,3.67,794,,9438,2148,2
39886,N/A,,,16952,176,0
21553,N/A,,,15843,235,0
32,8.54,499369,,172,757661,23123
26107,N/A,,,17257,152,0
24893,7.74,58320,,1554,109934,338
2157,6.88,2116,,6669,5995,9
37577,6.14,514,,8496,3088,2
2758,6.96,294,,10887,1210,14
20453,N/A,,,16606,188,0
196,6.84,46632,,1909,82939,180
26251,N/A,,,17669,128,0
41195,7.64,2440,,7894,4141,25
37647,N/A,,,15139,282,2
28309,6.66,5816,,4768,13826,21
29613,5.99,157,,13577,440,0
40080,8.13,17618,,2965,39751,109
22465,N/A,,,12768,592,0
1726,6.95,152046,,657,282507,1501
20539,6.19,264,,11681,881,2
49528,N/A,,,18385,91,0
48080,N/A,,,19096,28,0
1609,7.26,9894,,4276,18276,28
10819,6.89,1301,,7787,4047,0
40347,5.63,143,,13363,500,1
8475,7.03,13435,,3374,30165,85
30777,N/A,,,13045,533,0
468,7.80,79671,,1258,145315,876
49894,N/A,,,9694,2972,10
50248,N/A,,,11497,2944,6
28115,N/A,,,16112,218,0
33484,N/A,,,16307,206,0
18355,N/A,,,15294,273,0
9479,6.47,46460,,1518,113163,204
30875,N/A,,,15651,250,0
5783,5.95,197,,11843,831,0
11541,N/A,,,11363,996,1
9488,7.23,5409,,3168,34206,59
38994,6.05,1034,,8482,3104,13
30806,6.76,37844,,1648,102595,284
36361,N/A,,,16630,187,0
49371,N/A,,,18643,50,0
46095,8.48,145587,,503,390154,8054
10823,6.66,995,,8362,3234,3
28963,6.09,308,,10900,1198,2
32761,5.57,178,,14547,330,0
34552,6.87,1673,,7379,4676,16
49143,N/A,,,18574,57,0
40936,7.60,48779,,1727,98962,274
49654,N/A,,,17027,207,0
883,7.19,12165,,3685,25335,25
39910,N/A,,,17274,154,0
13673,5.90,2388,,7246,4876,3
38658,6.50,231,,14108,375,2
40048,6.78,2699,,6428,6847,17
7668,5.96,2432,,7114,5062,6
32756,5.78,128,,15556,256,0
38818,5.58,112,,15873,235,0
669,6.09,5045,,5166,11273,5
2325,6.37,2751,,6475,6458,12
16417,7.39,146249,,485,366649,1388
1293,7.69,10216,,2163,67982,880
1329,7.02,926,,8370,3233,3
3087,7.17,41289,,1776,92392,260
48470,5.85,3762,,4060,20941,101
30339,4.52,197,,14159,368,0
51065,N/A,,,19307,53,0
30659,4.56,365,,12297,702,0
15913,6.53,117,,13691,423,1
23249,7.74,4757,,5025,12232,8
514,6.82,26349,,2226,64388,360
30443,N/A,,,14988,295,0
34843,N/A,,,15217,279,0
5238,6.15,330,,9665,1964,0
35003,N/A,,,15806,237,0
8220,5.55,139,,12813,583,1
17080,7.38,6443,,4068,20301,73
16317,5.88,7455,,4806,13499,20
16119,6.44,398,,9800,1875,1
4557,5.10,216,,11368,994,1
2288,6.56,2217,,6404,6623,29
40083,6.66,22368,,2583,52780,96
3024,6.70,936,,7664,4216,10
25597,N/A,,,15776,240,0
38363,N/A,,,14555,328,0
40393,N/A,,,16665,185,0
36637,6.46,882,,8503,3064,9
22591,5.97,116,,12181,730,0
6633,6.55,19924,,2589,49385,77
37864,6.93,2458,,6861,5605,8
37780,N/A,,,11898,814,3
26447,5.79,113,,15264,275,0
23917,5.44,177,,14535,331,0
4522,5.75,491,,10989,1154,0
43381,N/A,,,18731,35,0
23011,N/A,,,13878,398,1
36502,6.64,3079,,5602,9258,12
36856,N/A,,,14241,364,3
38616,5.24,146,,14505,335,1
17729,7.51,275501,,319,538893,4078
2692,6.80,1210,,8540,3026,15
3193,6.58,905,,8532,3032,4
2815,7.00,739,,10315,1533,10
1734,6.34,5592,,4782,13725,20
35408,5.83,243,,13526,448,1
15993,6.08,503,,10633,1336,0
43433,N/A,,,18057,106,1
4460,5.71,4113,,5905,8170,8
36167,N/A,,,17555,135,0
21853,6.96,2935,,5741,8724,14
12665,6.37,10313,,3813,23574,24
41466,5.44,9873,,3647,26644,116
7529,N/A,,,14068,375,0
1016,7.08,24853,,2518,52196,214
49380,6.51,105,,12285,706,2
40323,7.45,3520,,5040,12562,17
49353,6.08,618,,9764,1900,10
43245,N/A,,,18882,34,0
40836,5.90,533,,9819,2026,2
30240,7.64,499849,,140,862016,6327
23713,N/A,,,17507,138,0
11499,7.31,277850,,315,542421,2372
41915,N/A,,,7357,4852,29
36761,5.96,237,,9540,2065,4
37682,7.51,6695,,4660,14758,36
40389,6.95,154,,7874,3919,10
6692,6.76,2587,,6570,6220,25
42466,N/A,,,18271,89,0
397,7.81,10863,,3961,21697,111
1214,6.87,6000,,4147,19450,36
22159,4.54,239,,13319,479,0
50156,6.09,278,,10552,1387,4
21557,8.07,130639,,783,242733,2068
31442,6.87,206463,,363,471110,1154
17705,6.50,1189,,8078,3633,6
10286,6.14,864,,9122,2428,3
36923,7.24,23838,,2321,60188,111
38333,7.75,8825,,4021,20965,77
10688,6.08,653,,10302,1548,4
4567,3.91,647,,10411,1462,2
13405,1.97,13814,,4285,18164,39
10116,6.85,2152,,8010,3738,1
2848,7.52,6560,,4624,14990,42
11745,6.64,4020,,5303,10606,41
8848,6.16,182,,12665,613,0
16101,6.45,1830,,6755,5809,1
23647,6.14,182,,13153,513,0
2551,5.16,614,,9999,1743,0
48007,N/A,,,18926,38,0
3684,5.61,1240,,8770,2785,3
47398,6.69,15250,,3194,36804,116
39331,5.40,140,,15785,241,0
32316,5.94,269,,10556,1375,0
28887,N/A,,,16662,185,0
39500,5.52,105,,16738,185,0
41033,N/A,,,16923,193,0
35805,6.25,480,,9168,2378,0
4314,6.22,193,,12944,553,1
42147,N/A,,,17910,111,1
47307,7.15,969,,10156,1834,24
14277,6.22,8486,,4165,19284,14
3752,6.82,897,,10121,1663,4
13163,6.98,842,,5384,10181,26
17086,N/A,,,14080,373,0
32926,N/A,,,13613,435,0
40958,5.09,7433,,3777,24627,22
12603,5.61,538,,11160,1079,2
44228,N/A,,,13993,405,1
2818,7.12,578,,9527,2074,14
10882,6.03,116,,9681,1954,1
4485,6.65,655,,9106,2443,6
42656,N/A,,,18299,82,0
1752,6.59,1361,,8412,3175,2
4161,5.35,480,,9717,1937,3
22851,N/A,,,15815,236,0
2226,6.10,202,,12595,632,1
39960,6.34,6808,,4569,15873,6
36164,5.51,107,,11869,822,2
160,7.64,36235,,1433,122752,1062
16906,6.57,486,,9834,1852,6
26113,N/A,,,16962,169,0
3574,6.90,10312,,3677,25454,61
10156,6.60,30237,,2040,73921,77
35070,N/A,,,12464,663,2
38313,7.34,7425,,4119,19773,36
47058,N/A,,,18829,35,0
35497,N/A,,,13793,408,0
3060,5.96,2389,,6214,7205,6
2079,5.82,476,,10147,1645,1
34662,7.18,207307,,419,415053,2335
28631,5.65,247,,13039,535,0
35025,N/A,,,12589,631,1
29181,4.97,122,,15848,235,0
4928,6.30,161,,10719,1287,1
49733,N/A,,,4476,16307,65
20031,7.53,178731,,495,354291,2202
9568,6.60,666,,8931,2629,3
22457,N/A,,,15029,290,1
16373,5.50,211,,12559,642,0
29944,4.84,591,,11433,965,0
26043,N/A,,,14496,335,0
3882,5.24,1628,,7919,3851,1
40911,8.13,109239,,651,298753,4460
38390,6.77,13376,,2861,40927,149
9797,N/A,,,13895,395,0
9878,5.91,131,,13162,507,0
34106,7.06,6571,,4024,20836,17
723,6.73,1520,,8091,3614,9
16482,N/A,,,15686,247,0
27915,N/A,,,13805,406,1
6024,7.72,9997,,3565,27166,101
31674,6.12,364,,12651,619,2
31280,7.21,5361,,4399,17069,30
29667,5.22,119,,14432,341,0
17615,5.65,128,,12494,665,0
1206,7.18,2206,,6285,6943,26
47403,N/A,,,11836,899,17
28185,N/A,,,15280,274,0
14821,N/A,,,14659,323,0
6702,7.59,792799,,44,1548170,43006
45599,7.33,509,,10946,1352,8
9768,6.00,181,,12364,689,1
11869,3.89,1750,,8723,2829,1
22615,N/A,,,15136,283,2
38809,5.51,420,,12330,696,0
8216,6.03,397,,10347,1513,4
9499,5.41,413,,10296,1549,6
30187,7.42,80951,,966,194271,859
38357,7.40,3428,,5986,7905,18
4654,7.39,338203,,192,724483,5175
50664,N/A,,,19301,26436,60
22417,4.76,261,,13188,504,0
30435,N/A,,,15479,261,1
11703,6.74,142460,,609,298047,613
23225,7.86,35135,,2197,66394,139
36258,6.60,347,,12822,580,4
37320,5.58,10156,,3515,27939,102
42885,N/A,,,14325,388,2
2182,7.26,7332,,4056,20494,100
4479,5.34,486,,10292,1556,0
3277,5.95,146,,12383,684,0
17745,6.92,4174,,5112,11675,44
32872,6.86,7965,,4393,17107,132
35073,7.76,501205,,153,819507,3736
19053,N/A,,,15540,259,1
45812,N/A,,,18765,38,0
28557,N/A,,,17023,165,0
38508,4.97,119,,15588,256,0
39539,6.86,60366,,1084,169668,249
83,6.77,6169,,5000,12335,3
24373,6.13,110,,12980,543,0
42798,7.18,2697,,5727,9045,15
16247,5.35,333,,11689,878,0
33302,7.47,3520,,5261,10800,8
45868,N/A,,,18516,60,0
26033,N/A,,,15838,235,0
17121,7.34,34175,,2229,64241,90
1090,7.27,19282,,3244,32907,49
38881,N/A,,,10124,1661,4
37187,N/A,,,14530,333,0
8661,4.75,388,,12380,683,1
35658,7.74,12586,,3529,27566,42
36796,7.82,7565,,3911,22473,40
9464,N/A,,,14859,305,2
17605,6.01,169,,13807,406,0
1758,6.45,677,,9777,1898,1
43555,7.15,17378,,2844,42359,39
4712,6.56,2523,,6260,7027,3
23345,N/A,,,14669,321,0
37937,7.34,1310,,8358,3255,23
49139,N/A,,,18639,45,0
17563,N/A,,,12923,556,0
22633,N/A,,,14483,336,0
2119,6.74,2192,,7428,4603,3
8647,4.72,483,,11821,836,0
20889,6.81,8811,,4297,17997,8
30485,6.34,35998,,1447,120897,196
14947,6.15,172,,11349,1004,0
1459,7.45,4731,,4674,14548,174
39921,7.47,16411,,2913,40802,79
12885,6.38,436,,10933,1178,0
36451,5.97,564,,11348,998,0
407,7.74,12397,,3303,31616,224
503,5.39,1455,,7577,4371,4
33835,N/A,,,14215,362,0
31893,N/A,,,16338,203,0
32071,7.42,51452,,1869,85483,278
20233,N/A,,,14688,319,2
49118,N/A,,,14954,297,0
38051,6.16,673,,10495,1413,0
36089,4.87,247,,13458,456,2
687,7.02,61329,,1350,132807,1236
42886,N/A,,,5640,9057,32
37186,5.79,303,,10732,1294,1
12877,6.08,959,,8422,3163,1
45961,6.26,561,,8195,3471,10
50461,N/A,,,8031,19240,182
3151,6.07,265,,10940,1175,2
10759,N/A,,,13990,385,0
779,7.85,39225,,2268,62653,73
1248,6.87,3826,,5813,8476,11
28251,5.78,645,,10255,1579,3
48051,N/A,,,19029,28,0
47194,N/A,,,3758,24314,125
37491,8.89,72872,,1194,156331,930
796,6.81,631,,9866,1826,3
31202,6.63,251,,12144,740,0
32752,N/A,,,16721,182,0
44141,N/A,,,5737,9351,27
8369,7.36,2996,,7152,5021,10
2369,7.03,18433,,2368,58161,102
38895,7.15,2590,,6591,6185,2
5341,8.33,244897,,390,441303,4041
23871,6.59,693,,9144,2402,2
45731,N/A,,,11017,1209,1
4540,5.54,1777,,7299,4797,3
35231,6.45,1018,,7484,4512,4
2800,7.54,11662,,3620,26301,369
30073,5.42,162,,14772,311,0
5624,5.44,2206,,7685,4195,5
5032,7.09,2944,,5956,7985,24
38779,6.61,1794,,7443,4617,21
31586,2.99,2718,,7938,3827,12
29111,4.85,126,,13633,435,1
13195,6.04,277,,13260,491,0
33936,5.91,158,,14100,373,1
35682,N/A,,,14041,379,1
37188,6.37,16809,,2998,37841,15
34657,5.85,135,,14867,304,0
35086,7.42,1803,,4788,13657,25
29135,6.01,141,,13618,432,0
9824,6.11,359,,11411,970,0
8815,6.25,633,,10504,1407,3
31710,5.56,61882,,1186,156310,210
5715,4.67,845,,9590,2021,3
3645,5.54,691,,10259,1576,4
1791,5.68,1284,,8103,3598,5
39697,5.03,126,,14509,334,0
38104,6.21,1095,,7417,4620,7
8550,6.02,333,,10967,1167,0
18781,6.52,1267,,8293,3328,2
10681,7.17,43169,,1840,87478,194
35933,5.22,208,,12881,566,0
44149,N/A,,,18754,38,0
10790,7.52,201676,,499,352750,705
29431,N/A,,,15824,236,0
45577,8.24,2914,,4880,14157,253
6684,5.58,236,,12397,676,0
14991,7.11,8147,,4073,20195,95
1768,6.74,1178,,8884,2676,7
29381,N/A,,,17270,151,0
32521,5.21,664,,10717,1290,5
29547,N/A,,,15527,257,1
10863,8.30,246920,,448,390763,747
1703,6.69,2309,,5305,10593,20
2359,6.12,2510,,6897,5502,20
40520,6.20,1542,,7594,4569,13
4832,5.19,276,,11485,947,3
198,7.33,36325,,1644,103210,561
39786,5.34,138,,15531,268,0
2808,7.17,5803,,5245,10854,50
21603,7.04,184738,,425,411972,3570
3271,6.70,1371,,8820,2736,15
40003,5.13,126,,15792,249,0
16524,7.47,161391,,587,307725,1148
43550,N/A,,,18215,90,0
2484,7.19,976,,8516,3051,14
3627,7.20,12294,,3488,28321,51
7474,6.73,4922,,5169,11263,6
30157,5.20,132,,15420,264,0
35018,5.97,163,,10607,1350,2
1874,5.99,2570,,7105,5091,0
48317,N/A,,,18662,41,0
1154,5.52,453,,10708,1294,8
2020,7.22,14551,,3451,28950,20
11545,N/A,,,12998,542,3
26197,N/A,,,15735,243,3
50027,N/A,,,18441,76,0
36759,N/A,,,17442,141,0
18357,N/A,,,15161,281,0
3229,7.14,49727,,1567,108938,217
41444,5.39,108,,16821,192,0
15793,7.45,25278,,2487,53799,474
32851,5.05,117,,15780,239,0
551,7.47,34226,,2281,62062,203
4398,5.37,1527,,8436,3148,6
7715,N/A,,,13592,437,1
41785,6.96,487,,10503,1476,1
291,6.97,14716,,3291,31974,33
34363,N/A,,,15681,248,0
10458,6.83,3376,,5557,9415,59
8783,6.40,320,,11774,851,2
1124,7.09,3783,,5953,7991,9
12699,6.56,1585,,7597,4328,5
36370,8.10,8876,,4267,18365,36
9737,6.33,3226,,4830,13329,13
39489,N/A,,,6438,6580,7
13433,N/A,,,13528,448,0
233,7.65,9405,,3898,22562,211
9900,6.40,165,,11908,814,0
252,7.04,11585,,2997,37804,143
41099,6.96,589,,10578,1404,3
30967,5.44,535,,10895,1200,0
36225,7.21,7087,,4448,16604,85
36122,6.39,1495,,7793,4029,26
8518,6.31,1077,,8604,2955,3
32737,4.98,416,,10752,1271,3
43466,6.57,2585,,7047,5611,66
50042,N/A,,,18233,120,1
33538,N/A,,,13284,485,0
39378,N/A,,,18223,85,0
35300,6.24,831,,5160,11320,54
34639,6.57,2269,,6472,6471,13
2274,6.85,9481,,4451,16600,6
24981,N/A,,,14832,307,0
2212,6.68,1688,,6878,5526,3
48050,N/A,,,19171,25,0
960,7.28,1324,,8141,3546,2
40345,N/A,,,16787,187,0
42956,6.93,133,,12964,587,0
6787,5.70,3499,,5229,10959,13
4688,5.83,942,,9172,2384,8
623,6.76,1188,,6821,5677,14
29777,4.24,979,,10017,1729,2
10132,6.18,396,,12290,704,0
42750,N/A,,,9403,2346,24
6169,7.12,2448,,6068,7625,8
14095,5.85,443,,10982,1160,1
29687,5.51,194,,11027,1141,2
4803,5.52,539,,9986,1753,1
39634,N/A,,,17996,103,0
33309,6.11,1404,,6239,7092,18
26013,5.65,157,,14044,377,0
27453,N/A,,,15434,263,0
43341,N/A,,,18889,33,0
149,6.80,63149,,1360,131320,1283
49690,7.20,792,,8155,3521,15
2328,6.01,900,,8959,2605,3
11141,4.13,326,,11321,1011,1
32476,6.36,1133,,7280,4814,5
42649,N/A,,,17810,128,0
29649,4.99,141,,14605,326,0
36308,6.93,15716,,3337,30843,39
33237,N/A,,,15738,244,0
6211,8.03,111793,,696,270200,1664
29445,N/A,,,16702,183,0
49355,N/A,,,17174,158,0
10407,5.38,163,,12977,548,0
34450,5.97,359,,9904,1805,0
43280,N/A,,,18978,29,0
25941,N/A,,,14358,348,0
37863,7.21,1027,,9389,2199,9
34655,6.42,513,,11730,863,1
41546,N/A,,,17975,105,0
9916,6.35,145,,11095,1110,3
31821,7.51,69805,,1381,128701,184
4124,6.75,1817,,7576,4378,5
1924,7.44,2452,,6611,6125,14
1843,6.91,1507,,8620,2948,2
33183,7.44,1083,,8617,2948,3
10355,5.20,423,,10724,1291,4
24687,8.45,43050,,1826,88473,112
21373,6.47,10656,,3779,24100,16
30895,6.34,27310,,1891,84319,121
2392,7.48,7836,,5129,11559,16
24133,6.84,130664,,673,275845,434
35240,7.70,66432,,1017,180676,2224
47409,N/A,,,10405,1469,6
8679,5.21,154,,14795,308,0
3354,7.03,14556,,3538,27468,27
41176,7.24,478,,11901,873,4
48884,N/A,,,18580,51,1
41169,8.02,13480,,2679,48336,835
20183,N/A,,,13900,395,1
24973,7.15,4573,,4495,16127,21
36124,6.33,54197,,1363,130757,624
29353,5.33,161,,14989,295,0
1369,7.23,9890,,4263,18430,10
3945,5.97,531,,9585,2027,3
29791,5.47,122,,14465,336,0
40230,7.19,17865,,2476,55800,224
4472,7.80,72496,,1421,123558,194
43674,N/A,,,19275,23,0
33878,N/A,,,13500,450,0
1095,7.55,16602,,2977,38285,205
35923,4.75,1719,,7200,4936,4
8670,N/A,,,16396,199,0
38804,7.24,475,,9378,2216,23
26225,N/A,,,17425,142,0
29637,4.68,210,,13475,454,0
9849,6.41,3222,,5877,8257,37
12919,4.76,747,,10536,1386,2
48203,N/A,,,18407,78,0
279,7.13,8403,,3196,33653,104
35704,5.08,168,,13472,455,0
31239,N/A,,,15101,285,0
35458,6.54,1034,,8507,3053,0
35697,N/A,,,15743,242,0
36342,6.95,887,,6573,6213,4
43384,N/A,,,18867,30,0
27811,6.08,166,,12772,592,1
49060,6.36,176,,13134,608,5
49964,6.87,219,,14306,473,3
39589,6.24,123,,9658,1981,2
776,6.60,3294,,5801,8528,12
3182,6.58,589,,9615,2005,3
22677,6.99,8705,,4405,17025,34
37929,N/A,,,17748,125,0
32663,6.10,109,,12392,680,2
41207,6.89,1740,,7527,4686,16
1251,7.53,16157,,2409,56731,438
28025,8.11,210212,,473,373443,926
11087,5.13,335,,11741,857,1
17821,6.53,19534,,2528,51501,70
23967,N/A,,,16343,204,0
1618,6.58,900,,7367,4697,7
39254,N/A,,,18256,82,0
7156,5.54,591,,10416,1464,0
50863,N/A,,,19356,182,0
36001,5.35,12056,,3213,33413,38
43633,N/A,,,19238,23,0
1661,6.42,3237,,4667,14582,35
32252,N/A,,,17499,138,0
30029,N/A,,,15628,252,1
34765,5.53,141,,11851,826,0
5674,5.55,679,,8965,2596,1
354,5.63,3029,,5760,8699,3
9525,6.11,171,,12200,724,0
8302,6.38,15393,,3316,31378,28
10236,N/A,,,14673,321,0
45611,N/A,,,17047,188,0
30669,4.85,170,,14384,346,0
5173,5.67,732,,9216,2342,3
32256,5.87,258,,12574,638,0
1859,6.80,7454,,4690,14491,32
37719,6.91,39663,,2008,76617,132
49284,N/A,,,14901,335,0
47402,7.69,1711,,8366,3609,45
34904,6.59,15886,,3325,31028,27
1582,6.24,1128,,8844,2711,2
23897,6.35,258,,10706,1294,0
5647,5.14,283,,10514,1404,4
4614,6.12,212,,12065,767,1
35114,5.40,3668,,4871,13058,10
26089,N/A,,,16863,174,0
7296,5.32,387,,12395,680,0
36093,5.35,124,,15909,231,0
32781,5.50,156,,14923,300,0
10408,8.32,396068,,204,709280,9232
42894,8.10,5008,,3722,25973,91
45517,N/A,,,18641,47,0
36431,6.09,18440,,2751,43581,37
8599,6.69,7593,,4306,17911,11
8837,6.37,2253,,6877,5535,18
5632,5.37,752,,10580,1363,0
16570,N/A,,,14062,375,1
43243,N/A,,,18895,31,0
32901,6.40,360683,,239,630031,2622
40333,N/A,,,2398,62781,231
29870,5.26,131,,14542,331,0
10545,5.81,1987,,7912,3864,5
2327,5.78,1017,,8669,2876,6
32948,7.63,35576,,1619,104975,400
38653,7.22,6178,,4692,14464,35
30470,N/A,,,13891,397,0
33940,N/A,,,16101,218,0
5408,5.42,421,,10551,1381,2
4872,7.83,28745,,2309,60525,82
17493,6.41,127,,11928,803,1
23673,7.08,221850,,424,412248,1682
19815,8.12,1338838,,15,2099601,45447
39196,7.74,174025,,530,338974,2747
43446,N/A,,,18160,93,0
15195,7.46,31050,,2190,66821,557
1846,7.17,3315,,5270,10777,39
6849,4.36,522,,11530,929,0
34506,4.64,819,,8502,3060,2
7257,5.65,605,,10512,1406,3
48113,N/A,,,18769,37,0
49200,7.82,7954,,4679,18614,66
9925,7.21,29257,,2564,50166,24
39057,6.14,1082,,9638,1994,4
14713,8.07,278783,,307,549367,12039
15609,6.73,22125,,2794,42556,16
1524,7.22,3373,,4479,16304,95
3772,5.38,2033,,7730,4121,4
14631,N/A,,,14837,308,0
1250,7.27,40805,,1809,89853,436
4211,6.23,188,,10236,1594,7
9996,7.98,3116,,3726,24762,269
32107,N/A,,,14025,380,0
34982,5.59,182,,14274,356,1
526,7.14,4976,,4459,16489,119
3258,5.90,3041,,6290,6932,7
43213,N/A,,,18626,49,0
4918,8.06,31129,,2233,64108,98
30571,5.81,126,,13124,517,1
45078,N/A,,,18636,44,0
36298,5.88,157,,11652,891,0
36427,6.06,224,,13202,500,3
44931,8.14,40666,,1821,96876,648
48987,N/A,,,17818,137,0
35180,8.96,164760,,526,339596,13645
33438,N/A,,,10071,1693,1
25345,7.59,14690,,3222,33195,395
32321,6.43,1639,,7250,4869,2
2769,6.22,236,,10361,1507,4
47778,8.91,305200,,218,689788,14441
46283,N/A,,,18710,37,0
34649,7.17,711,,6503,6403,11
38867,N/A,,,16576,190,0
41381,5.67,171,,10004,1852,4
3342,7.29,65615,,1107,166868,1001
39562,N/A,,,16227,212,0
48510,N/A,,,18079,117,0
2792,3.23,1406,,8840,2716,5
2095,5.84,426,,10560,1375,1
15905,7.09,257,,10948,1173,10
8443,6.00,212,,11931,803,1
16894,8.23,459081,,186,729517,4083
6312,7.00,1016,,8616,2945,1
14995,6.54,2178,,6427,6567,10
24875,N/A,,,15974,225,0
11235,7.41,80849,,1221,150991,349
2759,8.02,286213,,364,470286,1566
35522,6.73,1882,,7623,4287,3
660,6.45,1139,,8277,3347,6
342,6.97,4659,,4706,14312,36
37549,5.06,132,,14823,311,0
29099,N/A,,,15156,282,0
17541,6.53,2076,,6484,6453,16
9886,N/A,,,15537,257,1
33325,N/A,,,14940,298,1
13217,6.30,1620,,7539,4433,7
30989,N/A,,,13006,538,0
40359,6.86,26660,,1763,96592,289
9611,7.33,8792,,4049,20509,29
37640,N/A,,,16901,173,0
42013,N/A,,,16638,203,0
38118,N/A,,,16575,193,0
3294,5.71,162,,11879,817,2
18723,5.16,251,,12423,672,0
23229,5.48,305,,9275,2283,3
9290,6.15,514,,9441,2144,1
4621,N/A,,,15445,260,0
40747,5.43,4287,,4537,16632,27
10207,6.40,498,,10831,1233,0
34528,N/A,,,16687,184,0
42641,N/A,,,9801,1898,2
13325,6.37,3099,,5985,7903,19
33226,5.98,220,,11563,919,0
22785,6.26,1126,,6331,6831,12
32871,7.77,11722,,3263,32400,31
5986,N/A,,,14226,360,0
3620,6.80,1171,,8701,2847,3
41325,6.02,140,,14156,397,0
43591,6.84,4718,,4437,17290,96
1399,6.95,3896,,5842,8392,6
4266,4.80,238,,10293,1553,2
37095,8.32,152116,,728,259971,678
49908,N/A,,,18668,52,0
11733,N/A,,,14804,309,0
31054,N/A,,,13859,400,0
4260,5.45,419,,10574,1372,1
958,7.15,5728,,4426,16887,60
19613,7.77,14834,,3383,30047,62
1075,5.25,802,,9946,1788,1
7593,6.66,299183,,330,518002,1627
3508,7.18,11463,,3171,34190,63
2397,7.77,43433,,2122,69909,281
19755,5.31,262,,12213,722,1
36302,N/A,,,16513,193,0
34283,6.69,2316,,7660,4216,1
37481,5.98,3772,,4682,14503,27
15359,7.15,10690,,3642,25873,31
8696,5.37,200,,13942,389,0
31539,N/A,,,10892,1202,0
38054,5.58,221,,12819,587,0
21483,N/A,,,14658,324,0
6909,6.79,829,,9486,2106,4
3380,5.52,586,,9797,1877,4
44204,N/A,,,2627,50828,134
3921,5.66,684,,9586,2024,2
50205,N/A,,,9360,4421,69
10531,7.32,4013,,5639,9066,7
35174,N/A,,,18115,93,0
38082,N/A,,,4946,12748,17
38998,N/A,,,11834,837,0
21325,6.81,9188,,4113,19746,39
4419,6.02,932,,9005,2546,10
49119,N/A,,,13473,572,0
13221,7.35,10632,,3670,25546,342
37897,6.23,16741,,3479,28499,33
